file,section,line_start,line_end,sentence,type,is_performance_claim,has_conditions_attached,responsibility_owner,human_judgment_point_explicit,before_after_structure_present,novice_misunderstanding_risk,risk_reasons,rewrite_suggestion
part3/ch08-creative.md,AI는 창작을 대체하는가?,13,13,### AI는 창작을 대체하는가?,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,15,15,| 인간의 영역 | 협업 영역 | AI의 영역 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,16,16,|:----------:|:--------:|:---------:|,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,17,17,| 창작 방향 설정 | 브레인스토밍 | 아이디어 확장 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,18,18,| 메시지/의도 결정 | 피드백 | 초안 빠른 생성 |,Fact,No,No,Unclear,Yes,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,19,19,| 감정/경험 투영 | 수정 | 다양한 변형 제시 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,20,20,| 최종 판단과 선택 | | 문법/표현 다듬기 |,Fact,No,No,Unclear,Yes,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,21,21,| 독창적 관점 | | 형식 맞추기 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,22,22,| 책임 | | 반복 작업 처리 |,Caution,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,24,24,"!!! tip ""핵심 개념: AI 공동 창작(Co-creation)""",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,25,25,AI를 창작의 도구이자 협력자로 활용하는 방식이다.,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,25,25,AI가 생성한 결과물을 시작점으로 삼아 인간의 창의성과 판단으로 발전시킨다.,Fact,No,No,User,Yes,Yes,Low,,
part3/ch08-creative.md,AI는 창작을 대체하는가?,25,25,최종 창작물은 인간의 의도와 선택의 결과물이다.,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작에서 AI 활용의 장단점,27,27,### 창작에서 AI 활용의 장단점,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작에서 AI 활용의 장단점,29,29,| 장점 | 단점 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작에서 AI 활용의 장단점,30,30,|------|------|,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작에서 AI 활용의 장단점,31,31,| 창작 블록(막힘) 해소 | 독창성 약화 우려 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작에서 AI 활용의 장단점,32,32,| 아이디어 다양화 | 평균적/상투적 결과 경향 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작에서 AI 활용의 장단점,33,33,| 초안 작성 시간 단축 | AI 의존성 증가 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작에서 AI 활용의 장단점,34,34,| 다양한 스타일 시도 | 저작권/윤리 이슈 |,Caution,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작에서 AI 활용의 장단점,35,35,| 피드백 즉시 획득 | 깊은 감정 표현 한계 |,Caution,No,Yes,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작에서 AI 활용의 장단점,36,36,| 기술적 실행 보조 | 일관성 유지 어려움 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 활용 창작의 스펙트럼,38,38,### AI 활용 창작의 스펙트럼,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 활용 창작의 스펙트럼,40,40,**AI 활용 수준 스펙트럼**,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 활용 창작의 스펙트럼,42,42,| 단계 | 수준 | 설명 | 권장 여부 |,Guidance,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 활용 창작의 스펙트럼,43,43,|:----:|:----:|------|:---------:|,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 활용 창작의 스펙트럼,44,44,| 1 | 도구 | 맞춤법 검사 | 권장 |,Guidance,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 활용 창작의 스펙트럼,45,45,| 2 | 보조 | 아이디어 브레인스토밍 | 권장 |,Guidance,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 활용 창작의 스펙트럼,46,46,"| 3 | 협력 | 초안 작성, 피드백 반복 | 권장 |",Guidance,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 활용 창작의 스펙트럼,47,47,| 4 | 공동창작 | 상당 부분 AI가 생성 | 주의 필요 |,Caution,No,No,Unclear,No,Yes,High,Responsibility blurred toward AI,| 4 | 공동창작 | 상당 부분 AI가 생성 | 주의 필요 | 결과의 최종 책임은 사용자/조직에 있다.
part3/ch08-creative.md,AI 활용 창작의 스펙트럼,48,48,"| 5 | AI주도 | 대부분 AI가 생성, 인간이 선택 | 비권장 |",Guidance,No,No,Unclear,No,Yes,High,Responsibility blurred toward AI,"| 5 | AI주도 | 대부분 AI가 생성, 인간이 선택 | 비권장 | 결과의 최종 책임은 사용자/조직에 있다."
part3/ch08-creative.md,AI 활용 창작의 스펙트럼,50,50,> **권장 활용 범위**: 보조 ~ 공동창작,Guidance,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 활용 창작의 스펙트럼,52,52,---,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,8.2 글쓰기와 스토리텔링,54,54,## 8.2 글쓰기와 스토리텔링,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작 블록 극복하기,56,56,### 창작 블록 극복하기,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작 블록 극복하기,58,58,글을 쓰다가 막힐 때 AI를 활용하는 방법이다.,Guidance,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,창작 블록 극복하기,60,71,"```
프롬프트:
""소설을 쓰고 있는데 다음 장면에서 막혔어.

현재 상황: [지금까지의 전개]
주인공: [성격, 상황]
문제: [다음에 무슨 일이 일어나야 할지 모르겠음]

다음 전개 가능한 방향 5가지를 제안해줘.
각각 장단점도 함께 설명해줘.
가장 예상치 못한 전개도 하나 포함해줘.""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,스토리 구조 설계,73,73,### 스토리 구조 설계,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,스토리 구조 설계,75,75,**3막 구조 기반 플롯:**,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,스토리 구조 설계,77,92,"```
프롬프트:
""다음 소재로 단편 소설의 플롯을 설계해줘.

소재: [핵심 아이디어/주제]
장르: [장르]
분위기: [원하는 톤]
길이: [분량]

3막 구조로:
- 1막: 설정과 갈등 제시
- 2막: 갈등 심화와 전환점
- 3막: 클라이맥스와 해결

각 막의 주요 장면과 감정 곡선을 보여줘.""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,캐릭터 개발,94,94,### 캐릭터 개발,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,캐릭터 개발,96,110,"```
프롬프트:
""다음 설정의 캐릭터를 깊이 있게 개발해줘.

기본 설정: [직업, 나이, 배경]
역할: [주인공/조연/악역]
스토리 내 기능: [이 캐릭터가 해야 할 일]

다음을 개발해줘:
1. 외면적 특징 (외모, 말투, 습관)
2. 내면적 특징 (성격, 가치관, 두려움)
3. 과거 (캐릭터를 형성한 사건)
4. 내적 갈등 (모순되는 욕망)
5. 성장 아크 (어떻게 변화할 수 있는지)""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,대화 작성,112,112,### 대화 작성,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,대화 작성,114,114,| 평범한 대화 | 캐릭터가 살아있는 대화 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,대화 작성,115,115,|:----------|:-------------------|,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,대화 작성,116,116,"| ""안녕하세요."" ""안녕하세요."" ""오랜만이에요."" ""네, 오랜만이에요."" | ""어, 너...",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,대화 작성,116,116,"여기서?"" ""..."" ""뭐야, 왜 말을 안 해."" ""할 말이 있었는데.",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,대화 작성,116,116,"막상 보니까 모르겠다."" |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,대화 작성,118,118,**대화 개선 요청:**,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,대화 작성,120,132,"```
프롬프트:
""이 대화 장면을 더 자연스럽고 긴장감 있게 수정해줘.

현재 대화: [기존 대화]

캐릭터 A: [성격 특성]
캐릭터 B: [성격 특성]
상황: [두 사람의 관계와 상황]
이 장면에서 드러나야 할 것: [감정/정보]

서브텍스트(말하지 않는 의미)도 활용해줘.""
```",Example,No,No,User,No,Yes,Low,,
part3/ch08-creative.md,장르별 글쓰기 보조,134,134,### 장르별 글쓰기 보조,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,장르별 글쓰기 보조,136,136,| 장르 | AI 활용 포인트 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,장르별 글쓰기 보조,137,137,|------|---------------|,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,장르별 글쓰기 보조,138,138,"| **소설** | 플롯 설계, 캐릭터 개발, 대화 작성, 묘사 강화 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,장르별 글쓰기 보조,139,139,"| **시** | 이미지 발상, 운율 조정, 감정 표현 다양화 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,장르별 글쓰기 보조,140,140,"| **에세이** | 주제 탐색, 구조 설계, 논리 전개 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,장르별 글쓰기 보조,141,141,"| **블로그** | 제목/훅 생성, SEO 최적화, 톤 조정 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,장르별 글쓰기 보조,142,142,"| **카피라이팅** | 헤드라인 변형, 설득 요소, A/B 버전 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,장르별 글쓰기 보조,144,144,---,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,8.3 콘텐츠 마케팅,146,146,## 8.3 콘텐츠 마케팅,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,블로그/아티클 작성,148,148,### 블로그/아티클 작성,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,블로그/아티클 작성,150,150,**콘텐츠 기획부터 작성까지:**,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,블로그/아티클 작성,152,174,"```
[1턴] 주제 선정
""우리 회사 블로그에 올릴 콘텐츠 주제를 기획해줘.

업종: [업종]
타겟 독자: [독자 특성]
목표: [인지도/전환/교육 등]
경쟁사 콘텐츠: [경쟁사가 다루는 주제]

차별화되면서 독자에게 가치 있는 주제 10개를 제안해줘.""

[2턴] 개요 작성
""그 중 3번 주제로 글의 개요를 작성해줘.
훅으로 시작해서 CTA로 끝나는 구조로.""

[3턴] 초안 작성
""이 개요를 바탕으로 2,000자 내외의 초안을 작성해줘.
전문적이면서도 읽기 쉬운 톤으로.""

[4턴] 최적화
""SEO를 위한 키워드 배치와
소셜 공유용 요약문도 추가해줘.""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,소셜 미디어 콘텐츠,176,176,### 소셜 미디어 콘텐츠,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,소셜 미디어 콘텐츠,178,178,**플랫폼별 특성 반영:**,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,소셜 미디어 콘텐츠,180,180,| 플랫폼 | 특성 | AI 활용 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,소셜 미디어 콘텐츠,181,181,|--------|------|--------|,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,소셜 미디어 콘텐츠,182,182,"| **Instagram** | 시각 중심, 짧은 캡션 | 해시태그, 캡션 변형 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,소셜 미디어 콘텐츠,183,183,"| **LinkedIn** | 전문적, 인사이트 중심 | 업계 트렌드 분석, 긴 포스트 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,소셜 미디어 콘텐츠,184,184,"| **X(Twitter)** | 간결, 즉각적 | 280자 압축, 스레드 구성 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,소셜 미디어 콘텐츠,185,185,"| **YouTube** | 스크립트, 제목 중요 | 대본 작성, 썸네일 아이디어 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,소셜 미디어 콘텐츠,186,186,"| **TikTok** | 트렌드, 짧은 영상 | 스크립트, 후킹 요소 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,소셜 미디어 콘텐츠,188,188,**한 주제로 다중 플랫폼 콘텐츠:**,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,소셜 미디어 콘텐츠,190,203,"```
프롬프트:
""다음 블로그 글을 각 소셜 플랫폼에 맞게 변환해줘.

원본: [블로그 글 요약]

플랫폼별로:
1. Instagram: 캐러셀용 슬라이드 10장의 제목과 내용
2. LinkedIn: 전문적 인사이트 중심 포스트
3. X: 스레드 형식 5개 트윗
4. YouTube Shorts 스크립트: 60초 분량

각 플랫폼의 특성에 맞는 톤과 형식을 사용해줘.""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,뉴스레터 작성,205,205,### 뉴스레터 작성,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,뉴스레터 작성,207,225,"```
프롬프트:
""주간 뉴스레터 초안을 작성해줘.

구독자 특성: [대상]
이번 주 다룰 내용:
- [뉴스/소식 1]
- [뉴스/소식 2]
- [제품 업데이트]

구조:
1. 인사 (1-2문장, 친근하게)
2. 이번 주 하이라이트
3. 본문 (각 소식별 요약)
4. 독자 참여 유도
5. 마무리

열어보고 싶게 만드는 제목 5개도 제안해줘.""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,뉴스레터 작성,227,227,---,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,8.4 이미지 생성,229,229,## 8.4 이미지 생성,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,텍스트-이미지 생성의 이해,231,231,### 텍스트-이미지 생성의 이해,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,텍스트-이미지 생성의 이해,233,233,"!!! info ""이미지 생성 AI 도구""",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,텍스트-이미지 생성의 이해,234,234,"주요 도구: DALL-E, Midjourney, Stable Diffusion, Adobe Firefly 등",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,텍스트-이미지 생성의 이해,236,236,"각 도구마다 특성이 다르지만, 프롬프트 작성의 기본 원칙은 유사하다.",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,효과적인 이미지 프롬프트 구성,238,238,### 효과적인 이미지 프롬프트 구성,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,효과적인 이미지 프롬프트 구성,240,240,**이미지 프롬프트 구성 요소**,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,효과적인 이미지 프롬프트 구성,242,242,| 순서 | 구성 요소 | 설명 | 예시 |,Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,효과적인 이미지 프롬프트 구성,243,243,|:----:|:--------:|------|------|,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,효과적인 이미지 프롬프트 구성,244,244,| 1 | 주제 | 무엇을 그릴까 | 고양이 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,효과적인 이미지 프롬프트 구성,245,245,| 2 | 스타일 | 어떤 느낌으로 | 수채화풍 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,효과적인 이미지 프롬프트 구성,246,246,| 3 | 분위기 | 어떤 감정으로 | 몽환적인 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,효과적인 이미지 프롬프트 구성,247,247,"| 4 | 기술적 요소 | 어떤 형식으로 표현할까 | 4K, 상세한 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,효과적인 이미지 프롬프트 구성,249,249,"프롬프트 조합 예시: ""고양이"" + ""수채화풍"" + ""몽환적인"" + ""4K, 상세한""",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,프롬프트 요소별 가이드,251,251,### 프롬프트 요소별 가이드,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,프롬프트 요소별 가이드,253,253,| 요소 | 설명 | 예시 |,Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,프롬프트 요소별 가이드,254,254,|------|------|------|,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,프롬프트 요소별 가이드,255,255,"| **주제** | 이미지의 핵심 대상 | ""산악 자전거 타는 사람"", ""미래 도시"" |",Fact,No,No,User,No,Yes,Low,,
part3/ch08-creative.md,프롬프트 요소별 가이드,256,256,"| **스타일** | 예술적 표현 방식 | ""유화"", ""애니메이션"", ""사실적"", ""미니멀"" |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,프롬프트 요소별 가이드,257,257,"| **분위기** | 감정적 톤 | ""신비로운"", ""활기찬"", ""고요한"", ""극적인"" |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,프롬프트 요소별 가이드,258,258,"| **조명** | 빛의 특성 | ""황금빛"", ""역광"", ""스튜디오 조명"", ""자연광"" |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,프롬프트 요소별 가이드,259,259,"| **구도** | 시점과 배치 | ""클로즈업"", ""조감도"", ""대칭"", ""3분할"" |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,프롬프트 요소별 가이드,260,260,"| **색상** | 색조와 팔레트 | ""파스텔 톤"", ""단색"", ""고대비"", ""네온"" |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,프롬프트 요소별 가이드,261,261,"| **품질** | 기술적 품질 | ""고해상도"", ""8K"", ""상세한"", ""선명한"" |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,이미지 프롬프트 예시,263,263,### 이미지 프롬프트 예시,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,이미지 프롬프트 예시,265,265,**마케팅용 제품 이미지:**,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,이미지 프롬프트 예시,267,276,"```
프롬프트:
""친환경 텀블러의 제품 사진,
미니멀한 흰색 배경,
부드러운 스튜디오 조명,
45도 각도에서 촬영,
제품의 재질감이 드러나게,
깔끔하고 현대적인 느낌,
고해상도, 상업 사진 스타일""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,이미지 프롬프트 예시,278,278,**블로그 헤더 이미지:**,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,이미지 프롬프트 예시,280,289,"```
프롬프트:
""디지털 마케팅 개념을 표현한 일러스트레이션,
추상적인 데이터 시각화 요소,
파란색과 보라색 그라데이션,
플랫 디자인 스타일,
넓은 가로형 비율 (16:9),
텍스트 공간을 위해 왼쪽 1/3은 여백으로,
전문적이고 현대적인 느낌""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,이미지 수정 및 반복,291,291,### 이미지 수정 및 반복,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,이미지 수정 및 반복,293,299,"```
[1차 생성 후]
""배경을 더 단순하게 만들어줘""
""인물의 표정을 더 밝게""
""전체적으로 더 따뜻한 색조로""
""오른쪽에 있는 요소를 제거해줘""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,이미지 수정 및 반복,301,301,---,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,8.5 영상 콘텐츠 기획,303,303,## 8.5 영상 콘텐츠 기획,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 스크립트 작성,305,305,### 영상 스크립트 작성,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 스크립트 작성,307,323,"```
프롬프트:
""유튜브 영상 스크립트를 작성해줘.

주제: [영상 주제]
길이: [목표 시간]
톤: [교육적/재미/감성 등]
타겟: [시청자 특성]

구조:
1. 후킹 (첫 5초)
2. 도입 (문제 제기)
3. 본문 (해결책/정보)
4. 마무리 (요약 + CTA)

각 부분에 예상 시간과 화면 구성 아이디어도 포함해줘.""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,숏폼 콘텐츠 (Shorts/Reels/TikTok),325,325,### 숏폼 콘텐츠 (Shorts/Reels/TikTok),Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,숏폼 콘텐츠 (Shorts/Reels/TikTok),327,341,"```
프롬프트:
""60초 이내 숏폼 영상 스크립트를 만들어줘.

주제: [간단한 팁/정보]
플랫폼: [YouTube Shorts/Instagram Reels/TikTok]

구성:
- 후킹 (3초): 시청 지속을 유도하는 강력한 시작
- 본문 (45초): 핵심 내용 전달
- CTA (10초): 행동 유도

트렌디하면서 정보 가치가 있게.
자막/텍스트 오버레이 위치도 표시해줘.""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 기획 요소,343,343,### 영상 기획 요소,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 기획 요소,345,345,| 요소 | AI 활용 방법 |,Guidance,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 기획 요소,346,346,|------|-------------|,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 기획 요소,347,347,"| **콘셉트** | 아이디어 브레인스토밍, 트렌드 분석 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 기획 요소,348,348,"| **스크립트** | 대본 초안, 대사 작성 |",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 기획 요소,349,349,| **제목** | 클릭을 유도하는 제목 변형 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 기획 요소,350,350,| **썸네일** | 텍스트/이미지 아이디어 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 기획 요소,351,351,| **설명문** | SEO 최적화된 설명 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 기획 요소,352,352,| **태그** | 관련 키워드 추출 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,영상 기획 요소,354,354,---,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,8.6 음악과 오디오,356,356,## 8.6 음악과 오디오,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 음악 도구의 이해,358,358,### AI 음악 도구의 이해,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 음악 도구의 이해,360,360,"!!! info ""AI 음악 생성 도구""",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 음악 도구의 이해,361,361,"주요 도구: Suno, Udio, AIVA, Soundraw 등",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 음악 도구의 이해,363,363,"BGM, 징글, 효과음 등 다양한 용도로 활용 가능하다.",Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,음악 프롬프트 작성,365,365,### 음악 프롬프트 작성,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,음악 프롬프트 작성,367,378,"```
프롬프트:
""유튜브 브이로그 배경 음악을 위한 프롬프트:

분위기: 밝고 경쾌한, 희망적인
장르: 어쿠스틱 팝
템포: 중간 빠르기 (100-120 BPM)
악기: 어쿠스틱 기타, 피아노, 가벼운 퍼커션
길이: 3분
용도: 일상 브이로그 배경
저작권: 상업적 사용 가능해야 함""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,팟캐스트 기획,380,380,### 팟캐스트 기획,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,팟캐스트 기획,382,398,"```
프롬프트:
""팟캐스트 에피소드를 기획해줘.

주제: [에피소드 주제]
길이: [30분/45분/60분]
형식: [독백/대담/인터뷰]
타겟 청취자: [청취자 특성]

구성:
1. 인트로 (훅 + 주제 소개)
2. 메인 콘텐츠 (핵심 내용 3-5개)
3. 청취자 참여 요소
4. 아웃트로 (요약 + 다음 에피소드 예고)

각 구간별 예상 시간과 토킹 포인트를 정리해줘.""
```",Example,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,팟캐스트 기획,400,400,---,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,8.7 창작에서의 윤리적 고려,402,402,## 8.7 창작에서의 윤리적 고려,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 창작물의 저작권 문제,404,404,### AI 창작물의 저작권 문제,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 창작물의 저작권 문제,406,406,**AI 창작물 저작권 고려사항**,Caution,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 창작물의 저작권 문제,408,408,| 질문 | 현재 상황 |,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 창작물의 저작권 문제,409,409,|------|----------|,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 창작물의 저작권 문제,410,410,| AI가 생성한 것의 저작권은 누구의 것인가? | 법적으로 불명확 (국가/상황마다 다름) |,Caution,No,No,Unclear,No,Yes,High,Responsibility blurred toward AI,| AI가 생성한 것의 저작권은 누구의 것인가? | 법적으로 불명확 (국가/상황마다 다름) | 결과의 최종 책임은 사용자/조직에 있다.
part3/ch08-creative.md,AI 창작물의 저작권 문제,411,411,| AI 학습에 사용된 원작의 권리는 어떻게 되나? | 저작권 논쟁 진행 중 (일부 소송 진행) |,Caution,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 창작물의 저작권 문제,412,412,| AI 생성물을 상업적으로 사용해도 되나? | 도구별 이용약관 확인 필요 |,Fact,No,No,Unclear,Yes,Yes,Low,,
part3/ch08-creative.md,AI 창작물의 저작권 문제,414,414,**권장 사항**,Guidance,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 창작물의 저작권 문제,416,416,| 번호 | 권장 사항 |,Guidance,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 창작물의 저작권 문제,417,417,|:----:|----------|,Fact,No,No,Unclear,No,Yes,Low,,
part3/ch08-creative.md,AI 창작물의 저작권 문제,418,418,| 1 | 도구별 이용약관 꼼꼼히 확인 |,Fact,No,No,Unclear,Yes,Yes,Low,,
